dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,cwe_flag_count
22,6,15.482705,17,23,3153,3708,1018,66,185.4705882352941,216.54781231243376,1186,66,161.2173913043478,246.79422100938567,443.1396193365436,2.583527878364924,0.3969924358974358,0.9745545211994804,4.387647,0.0,15.482647,0.9676654375,1.3367940654144792,4.388913,0.0,15.482701,0.7037591363636364,1.2115175127078996,4.387647,3.7e-05,12,11,0,0,340,460,1.0979993483050927,1.485528530059831,66,1186,171.525,234.72323995505857,55094.999375,2,3,0,23,38,0,0,1.3529411764705883,171.525,185.4705882352941,161.2173913043478,0.0,0.0,0.0,0.0,0.0,0.0,17,3153,23,3708,64240,65160,12,20,0,0,0,0,0,0,0,0,0
22,6,0.002486,6,5,435,336,89,66,72.5,8.200609733428363,88,54,67.2,12.874781551544864,310136.76588897826,4424.778761061947,0.0002486,0.0005594962376995,0.00191,0.0,0.002458,0.0004916,0.0007199107166864,0.00191,0.0,0.002479,0.00061975,0.0008547237492312,0.002077,1.1e-05,1,1,0,0,120,100,2413.515687851971,2011.263073209976,54,89,70.0909090909091,10.908333307026792,118.99173553719008,2,3,2,2,7,0,0,0.8333333333333334,70.0909090909091,72.5,67.2,0.0,0.0,0.0,0.0,0.0,0.0,6,435,5,336,64240,65160,1,20,0,0,0,0,0,0,0,0,0
22,6,13.286943,18,23,3219,3708,1018,66,178.83333333333334,212.21850636653824,1186,66,161.2173913043478,246.79422100938567,521.3388813363615,3.08573612455476,0.332173575,0.7807713333524703,2.206396,0.0,13.286943,0.7815848823529412,1.0493889747646643,2.210589,0.0,13.286636,0.6039380000000001,0.97172472757791,2.206396,6.4e-05,12,11,0,0,360,460,1.354713420536236,1.731022704018524,66,1186,168.9512195121951,232.4138393951945,54016.19274241524,2,3,0,23,39,0,0,1.2777777777777777,168.9512195121951,178.83333333333334,161.2173913043478,0.0,0.0,0.0,0.0,0.0,0.0,18,3219,23,3708,64240,65160,12,20,0,0,0,0,0,0,0,0,0
22,6,13.276407,18,22,3203,3642,1018,66,177.94444444444446,212.0357601449504,1186,66,165.54545454545453,251.48571751831653,515.5762398667049,3.012863344728736,0.3404206923076924,0.787866547146743,2.196087,0.0,13.276407,0.7809651176470588,1.048272600406743,2.203388,0.0,13.276203,0.632200142857143,0.9840396176615812,2.196087,0.000201,12,11,0,0,360,440,1.355788505127931,1.6570748396008046,66,1186,171.125,234.6368670413923,55054.459375,2,3,0,23,38,0,0,1.2222222222222223,171.125,177.94444444444446,165.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,18,3203,22,3642,64240,65160,12,20,0,0,0,0,0,0,0,0,0
22,6,0.009691,5,5,369,348,89,66,73.8,8.4,88,54,69.6,11.2,73986.17273759158,1031.8852543597152,0.0010767777777777,0.0024667394033319,0.007965,0.0,0.009681,0.00242025,0.0033405172035928,0.008144,0.0,0.009673,0.00241825,0.0032553417159339,0.007965,2.8e-05,1,1,0,0,100,100,515.9426271798576,515.9426271798576,54,89,71.7,10.119782606360673,102.41,0,3,2,2,7,0,0,1.0,71.7,73.8,69.6,0.0,0.0,0.0,0.0,0.0,0.0,5,369,5,348,64240,65160,1,20,0,0,0,0,0,0,0,0,0
22,6,15.487217,18,22,3219,3642,1018,66,178.83333333333334,212.21850636653824,1186,66,165.54545454545453,251.48571751831653,443.01051635035526,2.5827752009931806,0.3971081282051282,0.9752136541060008,4.387783,0.0,15.487217,0.9110127647058824,1.3166557859283687,4.393033,0.0,15.48704,0.7374780952380952,1.2309392600083078,4.387783,0.000207,12,11,0,0,360,440,1.162248840446931,1.4205263605462493,66,1186,171.525,234.72323995505857,55094.999375,2,3,0,23,38,0,0,1.2222222222222223,171.525,178.83333333333334,165.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,18,3219,22,3642,64240,65160,12,20,0,0,0,0,0,0,0,0,0
53,17,0.015446,2,1,178,281,89,89,89.0,0.0,281,281,281.0,0.0,29716.431438560143,194.22504208209244,0.007723,0.007723,0.015446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,129.48336138806164,64.74168069403082,89,281,153.0,90.50966799187808,8192.0,0,0,0,0,0,0,0,0.5,153.0,89.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,2,178,1,281,0,0,2,20,0,0,0,0,0,0,0,0,0
80,6,0.199873,5,4,398,409,142,54,79.6,32.45674044016127,239,54,102.25,79.02017147538974,4037.563853046685,45.02859315665447,0.0249841249999999,0.0423970499694185,0.099481,0.0,0.198971,0.04974275,0.049526894256429,0.100971,0.0,0.102533,0.0341776666666666,0.04617669042806,0.099481,0.001336,1,1,0,0,100,80,25.015885087030263,20.01270806962421,54,239,89.66666666666667,59.051766367409456,3487.111111111111,2,3,0,2,7,0,0,0.8,89.66666666666667,79.6,102.25,0.0,0.0,0.0,0.0,0.0,0.0,5,398,4,409,64240,32768,1,20,0,0,0,0,0,0,0,0,0
41720,6,0.004552,3,1,210,82,78,54,70.0,11.31370849898476,82,82,82.0,0.0,64147.62741652022,878.7346221441126,0.0015173333333333,0.0015701255434589,0.00368,0.0,0.004552,0.002276,0.002276,0.004552,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,60,20,659.0509666080844,219.6836555360281,54,82,73.0,11.090536506409418,123.0,0,0,0,3,4,0,0,0.3333333333333333,73.0,70.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,3,210,1,82,16384,494,2,20,0,0,0,0,0,0,0,0,0
22,6,0.00069,5,5,369,348,89,66,73.8,8.4,88,54,69.6,11.2,1039130.4347826088,14492.753623188406,7.666666666666667e-05,8.634041155025071e-05,0.000229,0.0,0.000673,0.00016825,0.0001554901524213,0.000378,0.0,0.000649,0.00016225,0.0001001333485907,0.000259,1.1e-05,1,1,0,0,100,100,7246.376811594203,7246.376811594203,54,89,71.7,10.119782606360673,102.41,0,3,2,2,7,0,0,1.0,71.7,73.8,69.6,0.0,0.0,0.0,0.0,0.0,0.0,5,369,5,348,64240,65160,1,20,0,0,0,0,0,0,0,0,0
22,6,0.002193,5,5,369,348,89,66,73.8,8.4,88,54,69.6,11.2,326949.3844049248,4559.963520291837,0.0002436666666666,0.0004963835882325,0.001616,0.0,0.002186,0.0005465,0.0007754381019784,0.001871,0.0,0.00218,0.000545,0.0006284962211501,0.001616,1.3e-05,1,1,0,0,100,100,2279.9817601459185,2279.9817601459185,54,89,71.7,10.119782606360673,102.41,0,3,2,2,7,0,0,1.0,71.7,73.8,69.6,0.0,0.0,0.0,0.0,0.0,0.0,5,369,5,348,64240,65160,1,20,0,0,0,0,0,0,0,0,0
22,6,60.741898,35,47,6204,7482,1018,66,177.25714285714287,213.9467681266458,1186,66,159.19148936170214,244.5409627869338,225.3139999016824,1.3499742796973515,0.7498999753086419,3.178690971041696,27.629157,0.0,60.741898,1.786526411764706,4.7158507258610864,27.629161,0.0,60.741627,1.3204701521739133,4.127780448127805,27.629173,8.4e-05,24,22,0,0,700,940,0.5762085340171622,0.7737657456801893,66,1186,166.90243902439025,232.14858623651392,53892.966091612136,4,5,0,46,79,0,0,1.3428571428571427,166.90243902439025,177.25714285714287,159.19148936170214,0.0,0.0,0.0,0.0,0.0,0.0,35,6204,47,7482,64240,65160,24,20,0,0,0,0,0,0,0,0,0
22,6,60.791821,35,47,6280,7482,1018,66,179.42857142857142,214.1152274179604,1186,66,159.19148936170214,244.54096278693376,226.37913741718643,1.348865664017533,0.7505163086419754,3.182366505908114,27.658829,0.0,60.791821,1.7879947352941177,4.721246069784987,27.658852,0.0,60.791658,1.3215577826086955,4.132613917882139,27.658851,5.5e-05,24,22,0,0,700,940,0.5757353443977274,0.7731303196198055,66,1186,167.82926829268294,232.2586764835786,53944.09280190362,5,5,0,46,79,0,0,1.3428571428571427,167.82926829268294,179.42857142857142,159.19148936170214,0.0,0.0,0.0,0.0,0.0,0.0,35,6280,47,7482,64240,65160,24,20,0,0,0,0,0,0,0,0,0
22,6,62.949308,35,46,6232,7416,1018,66,178.05714285714285,213.8721838398069,1186,66,161.2173913043478,246.79422100938567,216.8093730275796,1.2867496494163209,0.78686635,3.4278869713386704,29.815436,0.0,62.949308,1.8514502352941176,5.070019787176575,29.815438,0.0,62.948881,1.3988640222222222,4.475889157682018,29.81548,8e-05,24,22,0,0,700,920,0.5560029349329781,0.7307467144833427,66,1186,168.49382716049382,233.2889441087544,54423.73144337753,5,5,0,46,78,0,0,1.3142857142857145,168.49382716049382,178.05714285714285,161.2173913043478,0.0,0.0,0.0,0.0,0.0,0.0,35,6232,46,7416,64240,65160,24,20,0,0,0,0,0,0,0,0,0
22,6,17.637088,18,22,3107,3642,1018,66,172.61111111111111,211.46345596787296,1186,66,165.54545454545453,251.48571751831653,382.65954107616864,2.267948087575455,0.4522330256410256,1.128155537526164,4.389234,0.0,17.637088,1.0374757647058823,1.526913116304362,4.39204,0.0,17.63645,0.8398309523809524,1.427638213025224,4.389234,5.6e-05,12,11,0,0,360,440,1.0205766394089546,1.2473714481665,66,1186,168.725,234.34952394873773,54919.69937500001,2,3,0,23,38,0,0,1.2222222222222223,168.725,172.61111111111111,165.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,18,3107,22,3642,64240,65160,12,20,0,0,0,0,0,0,0,0,0
