dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,cwe_flag_count
53,17,0.016622,2,1,164,143,82,82,82.0,0.0,143,143,143.0,0.0,18469.498255324263,180.48369630610037,0.008311,0.008311,0.016622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,120.32246420406688,60.161232102033445,82,143,102.33333333333331,28.75567576825293,826.8888888888888,0,0,0,0,0,0,0,0.5,102.33333333333331,82.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,2,164,1,143,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.0154,2,1,164,82,82,82,82.0,0.0,82,82,82.0,0.0,15974.025974025972,194.8051948051948,0.0077,0.0077,0.0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,129.87012987012986,64.93506493506493,82,82,82.0,0.0,0.0,0,0,0,0,0,0,0,0.5,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,2,164,1,82,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.014385,2,1,148,145,74,74,74.0,0.0,145,145,145.0,0.0,20368.439346541538,208.5505735140772,0.0071925,0.0071925,0.014385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,139.03371567605143,69.51685783802571,74,145,97.66666666666669,33.46972097616325,1120.2222222222222,0,0,0,0,0,0,0,0.5,97.66666666666669,74.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,1,145,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.030255,2,1,148,139,74,74,74.0,0.0,139,139,139.0,0.0,9486.035366055195,99.1571641051066,0.0151275,0.0151275,0.030255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,66.10477607007107,33.052388035035534,74,139,95.66666666666669,30.641293851417057,938.8888888888888,0,0,0,0,0,0,0,0.5,95.66666666666669,74.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,1,139,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.016275,2,1,150,75,75,75,75.0,0.0,75,75,75.0,0.0,13824.884792626726,184.33179723502303,0.0081375,0.0081375,0.016275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,122.88786482334868,61.44393241167434,75,75,75.0,0.0,0.0,0,0,0,0,0,0,0,0.5,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2,150,1,75,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.017553,2,1,148,74,74,74,74.0,0.0,74,74,74.0,0.0,12647.410699025808,170.91095539224065,0.0087765,0.0087765,0.017553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,113.94063692816044,56.970318464080215,74,74,74.0,0.0,0.0,0,0,0,0,0,0,0,0.5,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,1,74,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.017711,2,1,148,90,74,74,74.0,0.0,90,90,90.0,0.0,13437.976398848172,169.38625712833831,0.0088555,0.0088555,0.017711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,112.9241714188922,56.4620857094461,74,90,79.33333333333333,7.542472332656507,56.88888888888889,0,0,0,0,0,0,0,0.5,79.33333333333333,74.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,1,90,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.017477,2,1,148,74,74,74,74.0,0.0,74,74,74.0,0.0,12702.408880242603,171.6541740573325,0.0087385,0.0087385,0.017477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,114.43611603822168,57.21805801911084,74,74,74.0,0.0,0.0,0,0,0,0,0,0,0,0.5,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,1,74,0,0,2,20,0,0,0,0,0,0,0,0,0
443,6,92.062107,19,18,3588,5734,1959,54,188.8421052631579,434.9388660197146,1514,54,318.55555555555554,522.1220825973581,101.2577302841874,0.4019025982101409,2.55728075,4.420483823851779,10.240762,0.0,92.061847,5.114547055555556,5.099446135374295,10.241003,0.0,92.054802,5.414988352941177,5.094920122531068,10.240994,0.0,3,4,0,0,380,360,0.2063824152970994,0.1955201829130415,54,1959,251.94594594594597,483.7017701885789,233967.4024835648,0,3,0,7,35,0,0,0.9473684210526316,251.94594594594597,188.8421052631579,318.55555555555554,0.0,0.0,0.0,0.0,0.0,0.0,19,3588,18,5734,64240,32768,3,20,0,0,0,0,0,0,0,0,0
443,6,90.70857,46,71,57298,10357,8814,54,1245.608695652174,2245.048837255777,1514,54,145.8732394366197,276.80963762314224,745.8501440382095,1.2898450499219645,0.7819704310344827,5.739611011735357,58.964376,0.0,90.70857,2.0157460000000005,9.079273033695298,58.964376,0.0,90.290944,1.2898706285714288,7.344435081995884,58.964712,0.0,27,16,0,0,920,1420,0.507118566635986,0.7827264832859784,54,8814,578.2478632478633,1522.0651956901622,2316682.459931332,1,3,0,43,115,0,0,1.5434782608695652,578.2478632478633,1245.608695652174,145.8732394366197,17345.0,6.333333333333333,4107269.7134738336,0.0,0.0,0.0,46,57298,71,10357,64240,32768,28,20,0,0,0,0,0,0,0,0,0
